event_id,event_time,ccy_couple,rate
288230383844089832,1708466370440,DZDAZN,1.2623
288230383844089590,1708466370036,DZDBSD,1.08079
288230383844089594,1708466370038,DZDBSD,0.61642
288230383844089598,1708466370039,DZDBSD,0.6549
288230383844089602,1708466370039,DZDBSD,0.85619
288230383844089608,1708466370040,DZDBSD,1.2623
288230383844089658,1708466370136,DZDBSD,1.08078
288230383844089664,1708466370139,DZDBSD,0.6549
288230383844089668,1708466370139,DZDBSD,0.85619
288230383844089674,1708466370140,DZDBSD,1.2623
288230383844089716,1708466370236,DZDBSD,1.08079
288230383844089728,1708466370239,DZDBSD,0.6549
288230383844089730,1708466370239,DZDBSD,0.8562
288230383844089734,1708466370240,DZDBSD,1.2623
288230383844089774,1708466370336,DZDBSD,1.08078
288230383844089780,1708466370339,DZDBSD,0.85619
288230383844089786,1708466370340,DZDBSD,1.2623
288230383844089806,1708466370347,DZDBSD,0.6549
288230383844089826,1708466370439,DZDBSD,0.85619
288230383844089832,1708466370440,DZDBSD,1.2623
288230383844089590,1708466370036,DZDBHD,1.08079
288230383844089594,1708466370038,DZDBHD,0.61642
288230383844089598,1708466370039,DZDBHD,0.6549
288230383844089602,1708466370039,DZDBHD,0.85619
288230383844089608,1708466370040,DZDBHD,1.2623
288230383844089658,1708466370136,DZDBHD,1.08078
288230383844089664,1708466370139,DZDBHD,0.6549
288230383844089668,1708466370139,DZDBHD,0.85619
288230383844089674,1708466370140,DZDBHD,1.2623
288230383844089716,1708466370236,DZDBHD,1.08079
288230383844089728,1708466370239,DZDBHD,0.6549
288230383844089730,1708466370239,DZDBHD,0.8562
288230383844089734,1708466370240,DZDBHD,1.2623
288230383844089774,1708466370336,DZDBHD,1.08078
288230383844089780,1708466370339,DZDBHD,0.85619
288230383844089786,1708466370340,DZDBHD,1.2623
288230383844089806,1708466370347,DZDBHD,0.6549
288230383844089826,1708466370439,DZDBHD,0.85619
288230383844089832,1708466370440,DZDBHD,1.2623
288230383844089590,1708466370036,DZDBDT,1.08079
288230383844089594,1708466370038,DZDBDT,0.61642
288230383844089598,1708466370039,DZDBDT,0.6549
288230383844089602,1708466370039,DZDBDT,0.85619
288230383844089608,1708466370040,DZDBDT,1.2623
288230383844089658,1708466370136,DZDBDT,1.08078
288230383844089664,1708466370139,DZDBDT,0.6549
288230383844089668,1708466370139,DZDBDT,0.85619
288230383844089674,1708466370140,DZDBDT,1.2623
288230383844089716,1708466370236,DZDBDT,1.08079
288230383844089728,1708466370239,DZDBDT,0.6549
288230383844089730,1708466370239,DZDBDT,0.8562
288230383844089734,1708466370240,DZDBDT,1.2623
288230383844089774,1708466370336,DZDBDT,1.08078
288230383844089780,1708466370339,DZDBDT,0.85619
288230383844089786,1708466370340,DZDBDT,1.2623
288230383844089806,1708466370347,DZDBDT,0.6549
288230383844089826,1708466370439,DZDBDT,0.85619
288230383844089832,1708466370440,DZDBDT,1.2623
288230383844089590,1708466370036,DZDBBD,1.08079
288230383844089594,1708466370038,DZDBBD,0.61642
288230383844089598,1708466370039,DZDBBD,0.6549
288230383844089602,1708466370039,DZDBBD,0.85619
288230383844089608,1708466370040,DZDBBD,1.2623
288230383844089658,1708466370136,DZDBBD,1.08078
288230383844089664,1708466370139,DZDBBD,0.6549
288230383844089668,1708466370139,DZDBBD,0.85619
288230383844089674,1708466370140,DZDBBD,1.2623
288230383844089716,1708466370236,DZDBBD,1.08079
288230383844089728,1708466370239,DZDBBD,0.6549
288230383844089730,1708466370239,DZDBBD,0.8562
288230383844089734,1708466370240,DZDBBD,1.2623
288230383844089774,1708466370336,DZDBBD,1.08078
288230383844089780,1708466370339,DZDBBD,0.85619
288230383844089786,1708466370340,DZDBBD,1.2623
288230383844089806,1708466370347,DZDBBD,0.6549
288230383844089826,1708466370439,DZDBBD,0.85619
288230383844089832,1708466370440,DZDBBD,1.2623
288230383844089590,1708466370036,DZDBYN,1.08079
288230383844089594,1708466370038,DZDBYN,0.61642
288230383844089598,1708466370039,DZDBYN,0.6549
288230383844089602,1708466370039,DZDBYN,0.85619
288230383844089608,1708466370040,DZDBYN,1.2623
288230383844089658,1708466370136,DZDBYN,1.08078
288230383844089664,1708466370139,DZDBYN,0.6549
288230383844089668,1708466370139,DZDBYN,0.85619
288230383844089674,1708466370140,DZDBYN,1.2623
288230383844089716,1708466370236,DZDBYN,1.08079
288230383844089728,1708466370239,DZDBYN,0.6549
288230383844089730,1708466370239,DZDBYN,0.8562
288230383844089734,1708466370240,DZDBYN,1.2623
288230383844089774,1708466370336,DZDBYN,1.08078
288230383844089780,1708466370339,DZDBYN,0.85619
288230383844089786,1708466370340,DZDBYN,1.2623
288230383844089806,1708466370347,DZDBYN,0.6549
288230383844089826,1708466370439,DZDBYN,0.85619
288230383844089832,1708466370440,DZDBYN,1.2623
288230383844089590,1708466370036,DZDEUR,1.08079
288230383844089594,1708466370038,DZDEUR,0.61642
288230383844089598,1708466370039,DZDEUR,0.6549
288230383844089602,1708466370039,DZDEUR,0.85619
288230383844089608,1708466370040,DZDEUR,1.2623
288230383844089658,1708466370136,DZDEUR,1.08078
288230383844089664,1708466370139,DZDEUR,0.6549
288230383844089668,1708466370139,DZDEUR,0.85619
288230383844089674,1708466370140,DZDEUR,1.2623
288230383844089716,1708466370236,DZDEUR,1.08079
288230383844089728,1708466370239,DZDEUR,0.6549
288230383844089730,1708466370239,DZDEUR,0.8562
288230383844089734,1708466370240,DZDEUR,1.2623
288230383844089774,1708466370336,DZDEUR,1.08078
288230383844089780,1708466370339,DZDEUR,0.85619
288230383844089786,1708466370340,DZDEUR,1.2623
288230383844089806,1708466370347,DZDEUR,0.6549
288230383844089826,1708466370439,DZDEUR,0.85619
288230383844089832,1708466370440,DZDEUR,1.2623
288230383844089590,1708466370036,DZDBZD,1.08079
288230383844089594,1708466370038,DZDBZD,0.61642
288230383844089598,1708466370039,DZDBZD,0.6549
288230383844089602,1708466370039,DZDBZD,0.85619
288230383844089608,1708466370040,DZDBZD,1.2623
288230383844089658,1708466370136,DZDBZD,1.08078
288230383844089664,1708466370139,DZDBZD,0.6549
288230383844089668,1708466370139,DZDBZD,0.85619
288230383844089674,1708466370140,DZDBZD,1.2623
288230383844089716,1708466370236,DZDBZD,1.08079
288230383844089728,1708466370239,DZDBZD,0.6549
288230383844089730,1708466370239,DZDBZD,0.8562
288230383844089734,1708466370240,DZDBZD,1.2623
288230383844089774,1708466370336,DZDBZD,1.08078
288230383844089780,1708466370339,DZDBZD,0.85619
288230383844089786,1708466370340,DZDBZD,1.2623
288230383844089806,1708466370347,DZDBZD,0.6549
288230383844089826,1708466370439,DZDBZD,0.85619
288230383844089832,1708466370440,DZDBZD,1.2623
288230383844089590,1708466370036,DZDXOF,1.08079
288230383844089594,1708466370038,DZDXOF,0.61642
288230383844089598,1708466370039,DZDXOF,0.6549
288230383844089602,1708466370039,DZDXOF,0.85619
288230383844089608,1708466370040,DZDXOF,1.2623
288230383844089658,1708466370136,DZDXOF,1.08078
288230383844089664,1708466370139,DZDXOF,0.6549
288230383844089668,1708466370139,DZDXOF,0.85619
288230383844089674,1708466370140,DZDXOF,1.2623
288230383844089716,1708466370236,DZDXOF,1.08079
288230383844089728,1708466370239,DZDXOF,0.6549
288230383844089730,1708466370239,DZDXOF,0.8562
288230383844089734,1708466370240,DZDXOF,1.2623
288230383844089774,1708466370336,DZDXOF,1.08078
288230383844089780,1708466370339,DZDXOF,0.85619
288230383844089786,1708466370340,DZDXOF,1.2623
288230383844089806,1708466370347,DZDXOF,0.6549
288230383844089826,1708466370439,DZDXOF,0.85619
288230383844089832,1708466370440,DZDXOF,1.2623
288230383844089590,1708466370036,DZDBMD,1.08079
288230383844089594,1708466370038,DZDBMD,0.61642
288230383844089598,1708466370039,DZDBMD,0.6549
288230383844089602,1708466370039,DZDBMD,0.85619
288230383844089608,1708466370040,DZDBMD,1.2623
288230383844089658,1708466370136,DZDBMD,1.08078
288230383844089664,1708466370139,DZDBMD,0.6549
288230383844089668,1708466370139,DZDBMD,0.85619
288230383844089674,1708466370140,DZDBMD,1.2623
288230383844089716,1708466370236,DZDBMD,1.08079
288230383844089728,1708466370239,DZDBMD,0.6549
288230383844089730,1708466370239,DZDBMD,0.8562
288230383844089734,1708466370240,DZDBMD,1.2623
288230383844089774,1708466370336,DZDBMD,1.08078
288230383844089780,1708466370339,DZDBMD,0.85619
288230383844089786,1708466370340,DZDBMD,1.2623
288230383844089806,1708466370347,DZDBMD,0.6549
288230383844089826,1708466370439,DZDBMD,0.85619
288230383844089832,1708466370440,DZDBMD,1.2623
288230383844089590,1708466370036,AOAARS,1.08079
288230383844089594,1708466370038,AOAARS,0.61642
288230383844089598,1708466370039,AOAARS,0.6549
288230383844089602,1708466370039,AOAARS,0.85619
288230383844089608,1708466370040,AOAARS,1.2623
288230383844089658,1708466370136,AOAARS,1.08078
288230383844089664,1708466370139,AOAARS,0.6549
288230383844089668,1708466370139,AOAARS,0.85619
288230383844089674,1708466370140,AOAARS,1.2623
288230383844089716,1708466370236,AOAARS,1.08079
288230383844089728,1708466370239,AOAARS,0.6549
288230383844089730,1708466370239,AOAARS,0.8562
288230383844089734,1708466370240,AOAARS,1.2623
288230383844089774,1708466370336,AOAARS,1.08078
288230383844089780,1708466370339,AOAARS,0.85619
288230383844089786,1708466370340,AOAARS,1.2623
288230383844089806,1708466370347,AOAARS,0.6549
288230383844089826,1708466370439,AOAARS,0.85619
288230383844089832,1708466370440,AOAARS,1.2623
288230383844089590,1708466370036,AOAAMD,1.08079
288230383844089594,1708466370038,AOAAMD,0.61642
288230383844089598,1708466370039,AOAAMD,0.6549
288230383844089602,1708466370039,AOAAMD,0.85619
288230383844089608,1708466370040,AOAAMD,1.2623
288230383844089658,1708466370136,AOAAMD,1.08078
288230383844089664,1708466370139,AOAAMD,0.6549
288230383844089668,1708466370139,AOAAMD,0.85619
288230383844089674,1708466370140,AOAAMD,1.2623
288230383844089716,1708466370236,AOAAMD,1.08079
288230383844089728,1708466370239,AOAAMD,0.6549
288230383844089730,1708466370239,AOAAMD,0.8562
288230383844089734,1708466370240,AOAAMD,1.2623
288230383844089774,1708466370336,AOAAMD,1.08078
288230383844089780,1708466370339,AOAAMD,0.85619
288230383844089786,1708466370340,AOAAMD,1.2623
288230383844089806,1708466370347,AOAAMD,0.6549
288230383844089826,1708466370439,AOAAMD,0.85619
288230383844089832,1708466370440,AOAAMD,1.2623
288230383844089590,1708466370036,AOAAWG,1.08079
288230383844089594,1708466370038,AOAAWG,0.61642
288230383844089598,1708466370039,AOAAWG,0.6549
288230383844089602,1708466370039,AOAAWG,0.85619
288230383844089608,1708466370040,AOAAWG,1.2623
288230383844089658,1708466370136,AOAAWG,1.08078
288230383844089664,1708466370139,AOAAWG,0.6549
288230383844089668,1708466370139,AOAAWG,0.85619
288230383844089674,1708466370140,AOAAWG,1.2623
288230383844089716,1708466370236,AOAAWG,1.08079
288230383844089728,1708466370239,AOAAWG,0.6549
288230383844089730,1708466370239,AOAAWG,0.8562
288230383844089734,1708466370240,AOAAWG,1.2623
288230383844089774,1708466370336,AOAAWG,1.08078
288230383844089780,1708466370339,AOAAWG,0.85619
288230383844089786,1708466370340,AOAAWG,1.2623
288230383844089806,1708466370347,AOAAWG,0.6549
288230383844089826,1708466370439,AOAAWG,0.85619
288230383844089832,1708466370440,AOAAWG,1.2623
288230383844089590,1708466370036,AOAAZN,1.08079
288230383844089594,1708466370038,AOAAZN,0.61642
288230383844089598,1708466370039,AOAAZN,0.6549
288230383844089602,1708466370039,AOAAZN,0.85619
288230383844089608,1708466370040,AOAAZN,1.2623
288230383844089658,1708466370136,AOAAZN,1.08078
288230383844089664,1708466370139,AOAAZN,0.6549
288230383844089668,1708466370139,AOAAZN,0.85619
288230383844089674,1708466370140,AOAAZN,1.2623
288230383844089716,1708466370236,AOAAZN,1.08079
288230383844089728,1708466370239,AOAAZN,0.6549
288230383844089730,1708466370239,AOAAZN,0.8562
288230383844089734,1708466370240,AOAAZN,1.2623
288230383844089774,1708466370336,AOAAZN,1.08078
288230383844089780,1708466370339,AOAAZN,0.85619
288230383844089786,1708466370340,AOAAZN,1.2623
288230383844089806,1708466370347,AOAAZN,0.6549
288230383844089826,1708466370439,AOAAZN,0.85619
288230383844089832,1708466370440,AOAAZN,1.2623
288230383844089590,1708466370036,AOABSD,1.08079
288230383844089594,1708466370038,AOABSD,0.61642
288230383844089598,1708466370039,AOABSD,0.6549
288230383844089602,1708466370039,AOABSD,0.85619
288230383844089608,1708466370040,AOABSD,1.2623
288230383844089658,1708466370136,AOABSD,1.08078
288230383844089664,1708466370139,AOABSD,0.6549
288230383844089668,1708466370139,AOABSD,0.85619
288230383844089674,1708466370140,AOABSD,1.2623
288230383844089716,1708466370236,AOABSD,1.08079
288230383844089728,1708466370239,AOABSD,0.6549
288230383844089730,1708466370239,AOABSD,0.8562
288230383844089734,1708466370240,AOABSD,1.2623
288230383844089774,1708466370336,AOABSD,1.08078
288230383844089780,1708466370339,AOABSD,0.85619
288230383844089786,1708466370340,AOABSD,1.2623
288230383844089806,1708466370347,AOABSD,0.6549
288230383844089826,1708466370439,AOABSD,0.85619
288230383844089832,1708466370440,AOABSD,1.2623
288230383844089590,1708466370036,AOABHD,1.08079
288230383844089594,1708466370038,AOABHD,0.61642
288230383844089598,1708466370039,AOABHD,0.6549
288230383844089602,1708466370039,AOABHD,0.85619
288230383844089608,1708466370040,AOABHD,1.2623
288230383844089658,1708466370136,AOABHD,1.08078
288230383844089664,1708466370139,AOABHD,0.6549
288230383844089668,1708466370139,AOABHD,0.85619
288230383844089674,1708466370140,AOABHD,1.2623
288230383844089716,1708466370236,AOABHD,1.08079
288230383844089728,1708466370239,AOABHD,0.6549
288230383844089730,1708466370239,AOABHD,0.8562
288230383844089734,1708466370240,AOABHD,1.2623
288230383844089774,1708466370336,AOABHD,1.08078
288230383844089780,1708466370339,AOABHD,0.85619
288230383844089786,1708466370340,AOABHD,1.2623
288230383844089806,1708466370347,AOABHD,0.6549
288230383844089826,1708466370439,AOABHD,0.85619
288230383844089832,1708466370440,AOABHD,1.2623
288230383844089590,1708466370036,AOABDT,1.08079
288230383844089594,1708466370038,AOABDT,0.61642
288230383844089598,1708466370039,AOABDT,0.6549
288230383844089602,1708466370039,AOABDT,0.85619
288230383844089608,1708466370040,AOABDT,1.2623
288230383844089658,1708466370136,AOABDT,1.08078
288230383844089664,1708466370139,AOABDT,0.6549
288230383844089668,1708466370139,AOABDT,0.85619
288230383844089674,1708466370140,AOABDT,1.2623
288230383844089716,1708466370236,AOABDT,1.08079
288230383844089728,1708466370239,AOABDT,0.6549
288230383844089730,1708466370239,AOABDT,0.8562
288230383844089734,1708466370240,AOABDT,1.2623
288230383844089774,1708466370336,AOABDT,1.08078
288230383844089780,1708466370339,AOABDT,0.85619
288230383844089786,1708466370340,AOABDT,1.2623
288230383844089806,1708466370347,AOABDT,0.6549
288230383844089826,1708466370439,AOABDT,0.85619
288230383844089832,1708466370440,AOABDT,1.2623
288230383844089590,1708466370036,AOABBD,1.08079
288230383844089594,1708466370038,AOABBD,0.61642
288230383844089598,1708466370039,AOABBD,0.6549
288230383844089602,1708466370039,AOABBD,0.85619
288230383844089608,1708466370040,AOABBD,1.2623
288230383844089658,1708466370136,AOABBD,1.08078
288230383844089664,1708466370139,AOABBD,0.6549
288230383844089668,1708466370139,AOABBD,0.85619
288230383844089674,1708466370140,AOABBD,1.2623
288230383844089716,1708466370236,AOABBD,1.08079
288230383844089728,1708466370239,AOABBD,0.6549
288230383844089730,1708466370239,AOABBD,0.8562
288230383844089734,1708466370240,AOABBD,1.2623
288230383844089774,1708466370336,AOABBD,1.08078
288230383844089780,1708466370339,AOABBD,0.85619
288230383844089786,1708466370340,AOABBD,1.2623
288230383844089806,1708466370347,AOABBD,0.6549
288230383844089826,1708466370439,AOABBD,0.85619
288230383844089832,1708466370440,AOABBD,1.2623
288230383844089590,1708466370036,AOABYN,1.08079
288230383844089594,1708466370038,AOABYN,0.61642
288230383844089598,1708466370039,AOABYN,0.6549
288230383844089602,1708466370039,AOABYN,0.85619
288230383844089608,1708466370040,AOABYN,1.2623
288230383844089658,1708466370136,AOABYN,1.08078
288230383844089664,1708466370139,AOABYN,0.6549
288230383844089668,1708466370139,AOABYN,0.85619
288230383844089674,1708466370140,AOABYN,1.2623
288230383844089716,1708466370236,AOABYN,1.08079
288230383844089728,1708466370239,AOABYN,0.6549
288230383844089730,1708466370239,AOABYN,0.8562
288230383844089734,1708466370240,AOABYN,1.2623
288230383844089774,1708466370336,AOABYN,1.08078
288230383844089780,1708466370339,AOABYN,0.85619
288230383844089786,1708466370340,AOABYN,1.2623
288230383844089806,1708466370347,AOABYN,0.6549
288230383844089826,1708466370439,AOABYN,0.85619
288230383844089832,1708466370440,AOABYN,1.2623
288230383844089590,1708466370036,AOAEUR,1.08079
288230383844089594,1708466370038,AOAEUR,0.61642
288230383844089598,1708466370039,AOAEUR,0.6549
288230383844089602,1708466370039,AOAEUR,0.85619
288230383844089608,1708466370040,AOAEUR,1.2623
288230383844089658,1708466370136,AOAEUR,1.08078
288230383844089664,1708466370139,AOAEUR,0.6549
288230383844089668,1708466370139,AOAEUR,0.85619
288230383844089674,1708466370140,AOAEUR,1.2623
288230383844089716,1708466370236,AOAEUR,1.08079
288230383844089728,1708466370239,AOAEUR,0.6549
288230383844089730,1708466370239,AOAEUR,0.8562
288230383844089734,1708466370240,AOAEUR,1.2623
288230383844089774,1708466370336,AOAEUR,1.08078
288230383844089780,1708466370339,AOAEUR,0.85619
288230383844089786,1708466370340,AOAEUR,1.2623
288230383844089806,1708466370347,AOAEUR,0.6549
288230383844089826,1708466370439,AOAEUR,0.85619
288230383844089832,1708466370440,AOAEUR,1.2623
288230383844089590,1708466370036,AOABZD,1.08079
288230383844089594,1708466370038,AOABZD,0.61642
288230383844089598,1708466370039,AOABZD,0.6549
288230383844089602,1708466370039,AOABZD,0.85619
288230383844089608,1708466370040,AOABZD,1.2623
288230383844089658,1708466370136,AOABZD,1.08078
288230383844089664,1708466370139,AOABZD,0.6549
288230383844089668,1708466370139,AOABZD,0.85619
288230383844089674,1708466370140,AOABZD,1.2623
288230383844089716,1708466370236,AOABZD,1.08079
288230383844089728,1708466370239,AOABZD,0.6549
288230383844089730,1708466370239,AOABZD,0.8562
288230383844089734,1708466370240,AOABZD,1.2623
288230383844089774,1708466370336,AOABZD,1.08078
288230383844089780,1708466370339,AOABZD,0.85619
288230383844089786,1708466370340,AOABZD,1.2623
288230383844089806,1708466370347,AOABZD,0.6549
288230383844089826,1708466370439,AOABZD,0.85619
288230383844089832,1708466370440,AOABZD,1.2623
288230383844089590,1708466370036,AOAXOF,1.08079
288230383844089594,1708466370038,AOAXOF,0.61642
288230383844089598,1708466370039,AOAXOF,0.6549
288230383844089602,1708466370039,AOAXOF,0.85619
288230383844089608,1708466370040,AOAXOF,1.2623
288230383844089658,1708466370136,AOAXOF,1.08078
288230383844089664,1708466370139,AOAXOF,0.6549
288230383844089668,1708466370139,AOAXOF,0.85619
288230383844089674,1708466370140,AOAXOF,1.2623
288230383844089716,1708466370236,AOAXOF,1.08079
288230383844089728,1708466370239,AOAXOF,0.6549
288230383844089730,1708466370239,AOAXOF,0.8562
288230383844089734,1708466370240,AOAXOF,1.2623
288230383844089774,1708466370336,AOAXOF,1.08078
288230383844089780,1708466370339,AOAXOF,0.85619
288230383844089786,1708466370340,AOAXOF,1.2623
288230383844089806,1708466370347,AOAXOF,0.6549
288230383844089826,1708466370439,AOAXOF,0.85619
288230383844089832,1708466370440,AOAXOF,1.2623
288230383844089590,1708466370036,AOABMD,1.08079
288230383844089594,1708466370038,AOABMD,0.61642
288230383844089598,1708466370039,AOABMD,0.6549
288230383844089602,1708466370039,AOABMD,0.85619
288230383844089608,1708466370040,AOABMD,1.2623
288230383844089658,1708466370136,AOABMD,1.08078
288230383844089664,1708466370139,AOABMD,0.6549
288230383844089668,1708466370139,AOABMD,0.85619
288230383844089674,1708466370140,AOABMD,1.2623
288230383844089716,1708466370236,AOABMD,1.08079
288230383844089728,1708466370239,AOABMD,0.6549
288230383844089730,1708466370239,AOABMD,0.8562
288230383844089734,1708466370240,AOABMD,1.2623
288230383844089774,1708466370336,AOABMD,1.08078
288230383844089780,1708466370339,AOABMD,0.85619
288230383844089786,1708466370340,AOABMD,1.2623
288230383844089806,1708466370347,AOABMD,0.6549
288230383844089826,1708466370439,AOABMD,0.85619
288230383844089832,1708466370440,AOABMD,1.2623
288230383844089590,1708466370036,ARSAMD,1.08079
288230383844089594,1708466370038,ARSAMD,0.61642
288230383844089598,1708466370039,ARSAMD,0.6549
288230383844089602,1708466370039,ARSAMD,0.85619
288230383844089608,1708466370040,ARSAMD,1.2623
288230383844089658,1708466370136,ARSAMD,1.08078
288230383844089664,1708466370139,ARSAMD,0.6549
288230383844089668,1708466370139,ARSAMD,0.85619
288230383844089674,1708466370140,ARSAMD,1.2623
288230383844089716,1708466370236,ARSAMD,1.08079
288230383844089728,1708466370239,ARSAMD,0.6549
288230383844089730,1708466370239,ARSAMD,0.8562
288230383844089734,1708466370240,ARSAMD,1.2623
288230383844089774,1708466370336,ARSAMD,1.08078
288230383844089780,1708466370339,ARSAMD,0.85619
288230383844089786,1708466370340,ARSAMD,1.2623
288230383844089806,1708466370347,ARSAMD,0.6549
288230383844089826,1708466370439,ARSAMD,0.85619
288230383844089832,1708466370440,ARSAMD,1.2623
288230383844089590,1708466370036,ARSAWG,1.08079
288230383844089594,1708466370038,ARSAWG,0.61642
288230383844089598,1708466370039,ARSAWG,0.6549
288230383844089602,1708466370039,ARSAWG,0.85619
288230383844089608,1708466370040,ARSAWG,1.2623
288230383844089658,1708466370136,ARSAWG,1.08078
288230383844089664,1708466370139,ARSAWG,0.6549
288230383844089668,1708466370139,ARSAWG,0.85619
288230383844089674,1708466370140,ARSAWG,1.2623
288230383844089716,1708466370236,ARSAWG,1.08079
288230383844089728,1708466370239,ARSAWG,0.6549
288230383844089730,1708466370239,ARSAWG,0.8562
288230383844089734,1708466370240,ARSAWG,1.2623
288230383844089774,1708466370336,ARSAWG,1.08078
288230383844089780,1708466370339,ARSAWG,0.85619
288230383844089786,1708466370340,ARSAWG,1.2623
288230383844089806,1708466370347,ARSAWG,0.6549
288230383844089826,1708466370439,ARSAWG,0.85619
288230383844089832,1708466370440,ARSAWG,1.2623
288230383844089590,1708466370036,ARSAZN,1.08079
288230383844089594,1708466370038,ARSAZN,0.61642
288230383844089598,1708466370039,ARSAZN,0.6549
288230383844089602,1708466370039,ARSAZN,0.85619
288230383844089608,1708466370040,ARSAZN,1.2623
288230383844089658,1708466370136,ARSAZN,1.08078
288230383844089664,1708466370139,ARSAZN,0.6549
288230383844089668,1708466370139,ARSAZN,0.85619
288230383844089674,1708466370140,ARSAZN,1.2623
288230383844089716,1708466370236,ARSAZN,1.08079
288230383844089728,1708466370239,ARSAZN,0.6549
288230383844089730,1708466370239,ARSAZN,0.8562
288230383844089734,1708466370240,ARSAZN,1.2623
288230383844089774,1708466370336,ARSAZN,1.08078
288230383844089780,1708466370339,ARSAZN,0.85619
288230383844089786,1708466370340,ARSAZN,1.2623
288230383844089806,1708466370347,ARSAZN,0.6549
288230383844089826,1708466370439,ARSAZN,0.85619
288230383844089832,1708466370440,ARSAZN,1.2623
288230383844089590,1708466370036,ARSBSD,1.08079
288230383844089594,1708466370038,ARSBSD,0.61642
288230383844089598,1708466370039,ARSBSD,0.6549
288230383844089602,1708466370039,ARSBSD,0.85619
288230383844089608,1708466370040,ARSBSD,1.2623
288230383844089658,1708466370136,ARSBSD,1.08078
288230383844089664,1708466370139,ARSBSD,0.6549
288230383844089668,1708466370139,ARSBSD,0.85619
288230383844089674,1708466370140,ARSBSD,1.2623
288230383844089716,1708466370236,ARSBSD,1.08079
288230383844089728,1708466370239,ARSBSD,0.6549
288230383844089730,1708466370239,ARSBSD,0.8562
288230383844089734,1708466370240,ARSBSD,1.2623
288230383844089774,1708466370336,ARSBSD,1.08078
288230383844089780,1708466370339,ARSBSD,0.85619
288230383844089786,1708466370340,ARSBSD,1.2623
288230383844089806,1708466370347,ARSBSD,0.6549
288230383844089826,1708466370439,ARSBSD,0.85619
288230383844089832,1708466370440,ARSBSD,1.2623
288230383844089590,1708466370036,ARSBHD,1.08079
288230383844089594,1708466370038,ARSBHD,0.61642
288230383844089598,1708466370039,ARSBHD,0.6549
288230383844089602,1708466370039,ARSBHD,0.85619
288230383844089608,1708466370040,ARSBHD,1.2623
288230383844089658,1708466370136,ARSBHD,1.08078
288230383844089664,1708466370139,ARSBHD,0.6549
288230383844089668,1708466370139,ARSBHD,0.85619
288230383844089674,1708466370140,ARSBHD,1.2623
288230383844089716,1708466370236,ARSBHD,1.08079
288230383844089728,1708466370239,ARSBHD,0.6549
288230383844089730,1708466370239,ARSBHD,0.8562
288230383844089734,1708466370240,ARSBHD,1.2623
288230383844089774,1708466370336,ARSBHD,1.08078
288230383844089780,1708466370339,ARSBHD,0.85619
288230383844089786,1708466370340,ARSBHD,1.2623
288230383844089806,1708466370347,ARSBHD,0.6549
288230383844089826,1708466370439,ARSBHD,0.85619
288230383844089832,1708466370440,ARSBHD,1.2623
288230383844089590,1708466370036,ARSBDT,1.08079
288230383844089594,1708466370038,ARSBDT,0.61642
288230383844089598,1708466370039,ARSBDT,0.6549
288230383844089602,1708466370039,ARSBDT,0.85619
288230383844089608,1708466370040,ARSBDT,1.2623
288230383844089658,1708466370136,ARSBDT,1.08078
288230383844089664,1708466370139,ARSBDT,0.6549
288230383844089668,1708466370139,ARSBDT,0.85619
288230383844089674,1708466370140,ARSBDT,1.2623
288230383844089716,1708466370236,ARSBDT,1.08079
288230383844089728,1708466370239,ARSBDT,0.6549
288230383844089730,1708466370239,ARSBDT,0.8562
288230383844089734,1708466370240,ARSBDT,1.2623
288230383844089774,1708466370336,ARSBDT,1.08078
288230383844089780,1708466370339,ARSBDT,0.85619
288230383844089786,1708466370340,ARSBDT,1.2623
288230383844089806,1708466370347,ARSBDT,0.6549
288230383844089826,1708466370439,ARSBDT,0.85619
288230383844089832,1708466370440,ARSBDT,1.2623
288230383844089590,1708466370036,ARSBBD,1.08079
288230383844089594,1708466370038,ARSBBD,0.61642
288230383844089598,1708466370039,ARSBBD,0.6549
288230383844089602,1708466370039,ARSBBD,0.85619
288230383844089608,1708466370040,ARSBBD,1.2623
288230383844089658,1708466370136,ARSBBD,1.08078
288230383844089664,1708466370139,ARSBBD,0.6549
288230383844089668,1708466370139,ARSBBD,0.85619
288230383844089674,1708466370140,ARSBBD,1.2623
288230383844089716,1708466370236,ARSBBD,1.08079
288230383844089728,1708466370239,ARSBBD,0.6549
288230383844089730,1708466370239,ARSBBD,0.8562
288230383844089734,1708466370240,ARSBBD,1.2623
288230383844089774,1708466370336,ARSBBD,1.08078
288230383844089780,1708466370339,ARSBBD,0.85619
288230383844089786,1708466370340,ARSBBD,1.2623
288230383844089806,1708466370347,ARSBBD,0.6549
288230383844089826,1708466370439,ARSBBD,0.85619
288230383844089832,1708466370440,ARSBBD,1.2623
288230383844089590,1708466370036,ARSBYN,1.08079
288230383844089594,1708466370038,ARSBYN,0.61642
288230383844089598,1708466370039,ARSBYN,0.6549
288230383844089602,1708466370039,ARSBYN,0.85619
288230383844089608,1708466370040,ARSBYN,1.2623
288230383844089658,1708466370136,ARSBYN,1.08078
288230383844089664,1708466370139,ARSBYN,0.6549
288230383844089668,1708466370139,ARSBYN,0.85619
288230383844089674,1708466370140,ARSBYN,1.2623
288230383844089716,1708466370236,ARSBYN,1.08079
288230383844089728,1708466370239,ARSBYN,0.6549
288230383844089730,1708466370239,ARSBYN,0.8562
288230383844089734,1708466370240,ARSBYN,1.2623
